initial state; best solution length; population size; initial sequence length; max iterations; selection ratio; number of crossovers; number of mutations; crossover ratio; tolerance; solution best fitness; solution iteration; solution length; execution time
364102875; 10; 100; 1; 5000; 0.5; 20; 20; 0.5; 30; 0; 117; 10; 57222433
364102875; 10; 100; 1; 5000; 0.5; 20; 20; 0.5; 60; 0; 117; 10; 60357719
364102875; 10; 100; 1; 5000; 0.5; 20; 20; 0.5; 100; 0; 117; 10; 39809039
364102875; 10; 100; 1; 5000; 0.5; 20; 50; 0.5; 30; 0; 89; 10; 35208265
364102875; 10; 100; 1; 5000; 0.5; 20; 50; 0.5; 60; 0; 89; 10; 35107972
364102875; 10; 100; 1; 5000; 0.5; 20; 50; 0.5; 100; 0; 89; 10; 37303737
364102875; 10; 100; 1; 5000; 0.5; 20; 100; 0.5; 30; 0; 34; 18; 17047266
364102875; 10; 100; 1; 5000; 0.5; 20; 100; 0.5; 60; 0; 34; 18; 21034815
364102875; 10; 100; 1; 5000; 0.5; 20; 100; 0.5; 100; 0; 34; 18; 16222262
364102875; 10; 100; 1; 5000; 0.5; 20; 150; 0.5; 30; 0; 36; 16; 22766810
364102875; 10; 100; 1; 5000; 0.5; 20; 150; 0.5; 60; 0; 36; 16; 23583966
364102875; 10; 100; 1; 5000; 0.5; 20; 150; 0.5; 100; 0; 36; 16; 22714887
364102875; 10; 100; 1; 5000; 0.5; 30; 20; 0.5; 30; 0; 88; 10; 25440926
364102875; 10; 100; 1; 5000; 0.5; 30; 20; 0.5; 60; 0; 88; 10; 25037057
364102875; 10; 100; 1; 5000; 0.5; 30; 20; 0.5; 100; 0; 88; 10; 36474864
364102875; 10; 100; 1; 5000; 0.5; 30; 50; 0.5; 30; 0; 59; 10; 29935287
364102875; 10; 100; 1; 5000; 0.5; 30; 50; 0.5; 60; 0; 59; 10; 27641569
364102875; 10; 100; 1; 5000; 0.5; 30; 50; 0.5; 100; 0; 59; 10; 22709231
364102875; 10; 100; 1; 5000; 0.5; 30; 100; 0.5; 30; 0; 51; 12; 27858227
