initial state; best solution length; population size; initial sequence length; max iterations; selection ratio; number of crossovers; number of mutations; crossover ratio; tolerance; solution best fitness; solution iteration; solution length; execution time
527804361; 30; 50; 1; 5000; 0.5; 50; 50; 0.5; 60; 0; 3242; 116; 2180188700
527804361; 30; 50; 1; 5000; 0.5; 50; 50; 0.5; 100; 0; 1126; 34; 365736100
527804361; 30; 50; 1; 5000; 0.5; 50; 100; 0.5; 30; 0; 2220; 142; 2293663300
527804361; 30; 50; 1; 5000; 0.5; 50; 100; 0.5; 60; 4; 5000; 172; 8258802200
527804361; 30; 50; 1; 5000; 0.5; 50; 100; 0.5; 100; 4; 5000; 112; 5693670500
527804361; 30; 50; 1; 5000; 0.5; 50; 150; 0.5; 30; 0; 1261; 86; 1173476400
527804361; 30; 50; 1; 5000; 0.5; 50; 150; 0.5; 60; 0; 2990; 112; 3318185800
527804361; 30; 50; 1; 5000; 0.5; 50; 150; 0.5; 100; 0; 2988; 68; 2004810100
527804361; 30; 100; 1; 5000; 0.5; 20; 20; 0.5; 30; 0; 3645; 228; 3842131900
527804361; 30; 100; 1; 5000; 0.5; 20; 20; 0.5; 60; 4; 5000; 166; 4544952400
527804361; 30; 100; 1; 5000; 0.5; 20; 20; 0.5; 100; 4; 5000; 100; 3751329800
527804361; 30; 100; 1; 5000; 0.5; 20; 50; 0.5; 30; 4; 5000; 268; 8612971000
527804361; 30; 100; 1; 5000; 0.5; 20; 50; 0.5; 60; 4; 5000; 150; 5731243400
527804361; 30; 100; 1; 5000; 0.5; 20; 50; 0.5; 100; 0; 2501; 52; 1393009400
527804361; 30; 100; 1; 5000; 0.5; 20; 100; 0.5; 30; 0; 1038; 64; 911335100
527804361; 30; 100; 1; 5000; 0.5; 20; 100; 0.5; 60; 0; 1463; 50; 1109119900
527804361; 30; 100; 1; 5000; 0.5; 20; 100; 0.5; 100; 4; 5000; 92; 5905397100
527804361; 30; 100; 1; 5000; 0.5; 20; 150; 0.5; 30; 0; 1346; 114; 1846087000
527804361; 30; 100; 1; 5000; 0.5; 20; 150; 0.5; 60; 0; 2236; 132; 3465449400
527804361; 30; 100; 1; 5000; 0.5; 20; 150; 0.5; 100; 0; 2693; 134; 4163023400
527804361; 30; 100; 1; 5000; 0.5; 30; 20; 0.5; 30; 4; 5000; 316; 6230190600
527804361; 30; 100; 1; 5000; 0.5; 30; 20; 0.5; 60; 4; 5000; 164; 4027556200
527804361; 30; 100; 1; 5000; 0.5; 30; 20; 0.5; 100; 0; 4076; 86; 2112671100
527804361; 30; 100; 1; 5000; 0.5; 30; 50; 0.5; 30; 0; 733; 54; 419282900
527804361; 30; 100; 1; 5000; 0.5; 30; 50; 0.5; 60; 0; 2941; 102; 2597329600
527804361; 30; 100; 1; 5000; 0.5; 30; 50; 0.5; 100; 0; 4595; 96; 3510987100
527804361; 30; 100; 1; 5000; 0.5; 30; 100; 0.5; 30; 0; 3211; 166; 4816304900
527804361; 30; 100; 1; 5000; 0.5; 30; 100; 0.5; 60; 0; 2513; 74; 2178017500
527804361; 30; 100; 1; 5000; 0.5; 30; 100; 0.5; 100; 0; 2961; 60; 2484695300
527804361; 30; 100; 1; 5000; 0.5; 30; 150; 0.5; 30; 0; 2716; 116; 4400369700
527804361; 30; 100; 1; 5000; 0.5; 30; 150; 0.5; 60; 0; 2934; 82; 3731052400
527804361; 30; 100; 1; 5000; 0.5; 30; 150; 0.5; 100; 0; 1969; 66; 2336273100
527804361; 30; 100; 1; 5000; 0.5; 50; 20; 0.5; 30; 4; 5000; 318; 7263275800
527804361; 30; 100; 1; 5000; 0.5; 50; 20; 0.5; 60; 4; 5000; 162; 4077780700
527804361; 30; 100; 1; 5000; 0.5; 50; 20; 0.5; 100; 4; 5000; 106; 3093948100
527804361; 30; 100; 1; 5000; 0.5; 50; 50; 0.5; 30; 4; 5000; 324; 10074552100
527804361; 30; 100; 1; 5000; 0.5; 50; 50; 0.5; 60; 0; 2430; 84; 1738871700
527804361; 30; 100; 1; 5000; 0.5; 50; 50; 0.5; 100; 4; 5000; 104; 4263985400
527804361; 30; 100; 1; 5000; 0.5; 50; 100; 0.5; 30; 4; 5000; 320; 13877420900
527804361; 30; 100; 1; 5000; 0.5; 50; 100; 0.5; 60; 0; 2161; 80; 2120778500
527804361; 30; 100; 1; 5000; 0.5; 50; 100; 0.5; 100; 0; 4058; 92; 4095677400
527804361; 30; 100; 1; 5000; 0.5; 50; 150; 0.5; 30; 0; 3062; 196; 6491006800
527804361; 30; 100; 1; 5000; 0.5; 50; 150; 0.5; 60; 0; 2514; 90; 3086334200
527804361; 30; 100; 1; 5000; 0.5; 50; 150; 0.5; 100; 0; 3438; 80; 4011750800
